Read data time:  0.126613
Learn transition time:  1.396166
Generate graph time:  0.385148
End-to-end Time:  1.907926
724 1684 1083884875
724 1684 1083885008
724 26 1083885447
1665 111 1083663934
111 1665 1083664427
111 459 1083664915
459 111 1083665035
279 877 1085280755
1154 52 1082616085
1181 1753 1084569329
1181 1753 1084569572
1222 1753 1084571376
1181 1753 1084571572
993 1161 1083141673
1161 993 1083141957
1161 521 1083142545
1161 993 1083143022
1181 1188 1083664680
1181 676 1083664938
1181 676 1083665199
1062 1181 1083666550
844 1874 1083749815
1841 1874 1083750325
1066 1841 1083750449
1619 1066 1083750495
844 1874 1084104358
844 188 1084104490
844 1874 1086722410
844 1874 1086722629
844 1874 1086722782
844 1874 1086722808
1534 1867 1082951755
1462 1534 1082953423
1314 1534 1082953693
1534 1314 1082954067
1534 1867 1083064759
1158 1534 1083064783
1867 1534 1083064809
1158 1534 1083064822
39 1795 1086802059
1795 39 1086803273
39 1795 1086803523
39 1795 1087008582
40 565 1093403121
565 1600 1093403496
565 40 1093403682
565 40 1093403745
1893 862 1092425489
558 1893 1092427230
558 1501 1092427506
558 1893 1092427811
185 1754 1084342526
185 1571 1084342527
664 1571 1084343258
185 1754 1084352532
185 1754 1085986144
185 1754 1085986319
185 1754 1085986567
185 1754 1085986901
99 1567 1083055317
1200 844 1084397793
1200 152 1084397912
1200 392 1084398360
1200 734 1084398556
1200 844 1084777938
1200 726 1084777998
726 508 1084778017
726 1540 1084778481
1200 844 1085082972
1200 724 1085084753
1200 844 1085084775
1200 724 1085084911
1200 844 1085198182
1200 373 1085198983
1200 1619 1085199214
1200 844 1085604766
1200 844 1085605306
1108 844 1085605796
1200 844 1085606249
302 902 1093543569
302 1514 1093544359
302 902 1093561206
902 302 1093563124
213 902 1093563396
902 213 1093563590
1827 229 1083057207
1827 772 1083057488
508 807 1085084602
508 807 1085084877
508 510 1085085084
508 1470 1085086098
508 807 1085095889
508 807 1085108458
1365 807 1085109938
1365 997 1085110232
1365 535 1085110232
508 807 1085440256
508 807 1085440477
508 807 1085440521
925 807 1085440704
328 1259 1083056161
1259 328 1083057152
328 1259 1083058074
1713 351 1082701057
1713 1210 1082702704
956 1729 1084843882
521 956 1084844807
1610 1729 1084844882
1610 622 1084845054
503 537 1084098787
1509 527 1084266664
103 527 1084268534
1148 782 1082929648
1148 414 1082931816
1148 508 1082932177
1148 734 1082932251
700 1864 1086822442
1864 700 1086822521
1864 1531 1086822686
1531 1864 1086822970
955 1582 1085353194
955 1686 1085353229
858 955 1085353759
858 955 1085354507
1148 1287 1083114319
1540 704 1092111208
869 273 1085714055
1254 916 1083957589
745 1498 1083713631
745 373 1083714238
745 373 1083714463
373 745 1083714614
1702 1049 1083300616
1702 1319 1083300863
1702 1406 1083300919
1609 1406 1083301189
1053 574 1083052594
574 1234 1083053901
574 1053 1083054052
574 1053 1083054132
743 233 1085078900
233 743 1085078980
743 233 1085151729
233 743 1085151885
743 233 1085160057
743 233 1085167677
743 569 1085167833
569 743 1085168149
743 569 1085168348
1097 597 1086680885
233 1511 1083038176
233 1874 1083038390
233 151 1083038425
610 151 1083038490
405 85 1086686641
405 85 1086687089
405 1820 1086687392
405 116 1086688554
85 405 1086689180
405 85 1086688060
405 462 1086689050
405 85 1086689304
1334 675 1082786041
1334 537 1082786950
1334 1287 1082787207
1334 1607 1082787223
151 1319 1091862125
151 622 1091862260
1319 151 1091862725
151 1319 1091862802
151 1319 1092184047
151 1319 1092217482
151 539 1092217625
151 463 1092217715
151 901 1092218069
151 1319 1092716099
1319 151 1092717997
1319 151 1092718004
151 1319 1092718029
842 185 1088488533
842 1348 1088489051
842 574 1088489438
185 842 1088489828
1367 1185 1084082091
1259 1367 1084083735
1185 1367 1084083735
1754 1185 1084084474
512 417 1083745560
212 993 1084844389
1496 993 1084844637
213 523 1083911018
213 523 1084814156
213 523 1084891411
523 25 1084892392
1344 523 1084892794
1344 523 1084893151
1049 316 1084659671
316 406 1084660085
316 1049 1084660190
316 351 1084660193
1097 346 1084013590
1097 346 1084390332
1097 1236 1084390385
1097 1437 1084390555
1097 1236 1084390803
1774 723 1094082010
1774 723 1094082678
1604 1774 1094083399
1604 1774 1094083400
469 1097 1088456454
1097 469 1088456547
1583 1287 1083748589
1134 1287 1083750985
1287 1583 1083751531
1583 1287 1083751903
17 1673 1083264928
1124 1673 1083265584
136 1673 1083266102
1673 136 1083266265
727 632 1083002711
1437 764 1083841254
1437 400 1083841271
61 441 1084162174
23 1882 1087178406
125 1882 1087178423
1882 23 1087178463
1882 125 1087178561
144 433 1086762885
1302 144 1086765236
433 964 1086765390
677 144 1086765499
1792 1665 1082632034
1287 1792 1082632333
1792 948 1082633473
1792 1287 1082633513
1097 1857 1085097455
1097 1857 1085161561
1097 1857 1085209972
1097 1857 1085210064
1097 356 1085210532
1097 1437 1085210556
1097 1857 1085248962
1857 1097 1085249248
1097 1857 1085249353
1097 1857 1085249647
1097 1857 1085463939
1097 1857 1085464002
1445 1462 1086391578
698 1108 1083913439
698 1108 1083914317
157 1108 1083915554
1027 1108 1083915589
157 770 1083915600
698 1108 1085205387
698 1259 1085205490
698 1114 1085205592
698 528 1085205683
110 599 1086636557
538 599 1086637804
287 538 1086638727
599 110 1086639075
861 1121 1084940818
956 622 1083657313
956 858 1083657867
956 622 1083657877
956 622 1083658079
1110 835 1083916338
1110 835 1083992772
1110 1452 1083992948
1110 835 1084010292
1110 1222 1084010636
1110 1222 1084010841
1110 835 1084010984
1515 720 1084588669
800 1188 1088791697
800 1188 1088791752
1188 800 1088793253
800 1188 1088897038
800 1685 1088897376
800 1188 1088897949
1685 800 1088898639
800 1188 1089074340
800 377 1089074479
1188 800 1089074568
1498 800 1089074999
800 1188 1090018877
1188 800 1090019428
800 1188 1090019439
1188 800 1090020199
800 1188 1090105277
1188 800 1090108513
1392 1188 1090108799
587 800 1090108952
250 796 1086597232
1872 796 1086597799
250 796 1086597942
1872 250 1086598026
1715 1882 1083197634
1715 1753 1083197669
772 1715 1083198420
772 1715 1083198839
1042 1188 1084926652
1042 1188 1084927289
1188 1042 1084928103
1042 1188 1084928500
488 1096 1083728091
488 1096 1083728372
488 1096 1083735921
508 1021 1083877843
508 510 1083877948
508 1605 1083878521
508 1470 1083878573
508 1021 1084039691
508 1021 1084298987
508 1021 1084328869
508 1021 1084329070
1021 508 1084330113
1021 508 1084330185
508 1021 1084929243
1507 508 1084929374
1507 508 1084929756
1021 508 1084929943
508 1021 1084948716
508 1021 1084989615
508 1021 1084990066
508 1021 1085000905
508 1021 1085022476
508 1367 1085022824
508 833 1085023000
1367 508 1085024050
508 1021 1085594784
151 803 1084857701
151 1486 1084858303
151 188 1084858399
151 463 1084858434
151 803 1084859955
1861 151 1084859969
1861 151 1084860313
1462 151 1084860438
151 803 1084937102
151 803 1084937123
151 803 1084937578
151 803 1084937590
1272 1675 1084761413
1272 1675 1084761494
1675 1272 1084761718
1675 486 1084761791
1272 1675 1085022337
1272 1675 1085023794
1272 980 1085025370
1272 528 1085025420
1167 1238 1086917767
1167 169 1086917828
289 1238 1086918474
1066 169 1086918925
1167 1238 1088463126
1167 1238 1089768111
1167 524 1089768218
1167 524 1089768396
1167 856 1089768542
1567 1732 1083821528
1567 1732 1085648288
1567 1217 1085648290
99 1567 1085648477
1217 1567 1085648991
1643 1678 1084824531
1678 1643 1084828235
1643 1678 1084828310
1678 1643 1084828715
348 544 1084472681
544 348 1084473779
544 23 1084474809
23 544 1084475591
675 775 1082717085
675 508 1082717428
675 408 1082717729
408 675 1082717801
675 775 1082717927
775 675 1082718536
398 775 1082720088
398 423 1082720208
1794 398 1084264930
1794 398 1084265574
398 1794 1084265713
398 1794 1084265836
204 23 1082623795
204 23 1082692186
1168 1378 1085634463
1317 1712 1082693727
758 1872 1092449545
754 161 1083831080
754 161 1083831663
119 1327 1083133977
119 1327 1083139959
119 1327 1083751862
1407 1327 1083755001
119 1327 1083758178
119 1071 1083758310
1800 775 1084558115
1800 501 1084558136
1800 775 1084558180
1380 734 1083579346
1380 720 1083579416
734 1380 1083579870
1380 734 1083583121
1380 734 1084438567
734 1380 1084439928
1354 1380 1084440257
1187 734 1084440352
1415 226 1084131840
1415 877 1084131961
1415 1603 1084132133
877 398 1084132878
1415 226 1084337274
1415 226 1084392383
1437 1471 1084676634
662 1471 1084678209
540 1437 1084679189
540 1437 1084679427
1437 1471 1084734146
1437 1302 1084734338
1437 1471 1084734373
1453 1471 1084735721
1854 197 1084414037
197 1854 1084415117
197 1854 1084415473
1854 197 1084856337
1854 1670 1084857315
1854 197 1084857371
1854 197 1085003730
1854 1670 1085004386
1854 197 1085157957
1854 197 1085158006
1854 197 1085158248
1854 197 1085158552
1854 197 1085434953
197 1854 1085435213
1854 197 1085435242
197 1854 1085435287
1854 197 1085518499
1854 1670 1085518906
1854 1670 1085518949
1854 1670 1085519020
1416 1017 1083094295
1509 1860 1083667611
1509 1860 1084442207
1181 621 1084342774
660 1181 1084342927
114 1181 1084342991
1539 1181 1084343011
1114 676 1083144164
676 1114 1083146266
507 1583 1083658761
507 949 1083658863
1583 507 1083658919
507 1583 1083660142
1317 1319 1086048405
495 1319 1086048861
574 1319 1086049741
574 803 1086049888
863 1263 1091246273
1263 863 1091247258
57 805 1083732010
57 805 1083734950
57 805 1083937053
57 805 1083937077
57 805 1083969486
57 805 1084267909
537 57 1084269126
190 1550 1083226109
689 190 1083227651
190 800 1083227930
190 689 1083227941
466 847 1083138370
466 799 1083138370
799 466 1083138388
466 799 1083138707
466 847 1083726055
102 150 1083874404
102 150 1083876080
102 1610 1083876948
102 150 1083877017
973 1610 1083877387
102 150 1086581250
150 538 1086581880
150 102 1086581948
102 150 1086582138
102 150 1086582200
102 150 1086770749
102 150 1086770995
102 150 1088414561
102 150 1088414875
168 879 1085549433
168 1679 1085550035
1236 1679 1085550455
1236 1354 1085550534
168 879 1085559547
168 879 1085595556
168 879 1085595598
168 879 1085595896
168 879 1085596036
168 879 1085682458
879 168 1085682592
168 879 1085985979
168 879 1085992528
168 1011 1085992881
168 879 1085993424
168 879 1085993679
168 879 1086037657
879 168 1086037704
168 879 1086037974
1576 879 1086039125
650 23 1083662144
23 650 1083662322
650 23 1083662519
23 650 1083662630
213 1660 1084180168
213 1230 1084180454
213 1230 1084180724
213 1660 1084180858
213 1660 1085099552
1259 1691 1083567113
1259 1875 1083567257
1691 1259 1083567289
1259 1691 1083567376
1096 1788 1083147394
1882 1096 1083147620
111 1882 1083147658
111 729 1083147846
1096 1788 1083149543
920 1493 1085134228
920 1493 1085134711
920 1493 1085135174
920 1493 1085135212
151 1137 1083580769
151 1137 1083581255
1378 1476 1083152429
1335 183 1086469963
1229 161 1083324156
1229 161 1083324163
1229 161 1083324335
803 161 1083325358
373 1226 1085095821
1226 373 1085096260
373 1226 1085096278
1226 373 1085096391
1732 953 1094671553
1732 953 1094712534
1732 980 1094712666
1732 953 1094895266
1732 1164 1094895889
1732 953 1095065913
953 1732 1095066037
953 1732 1095066167
512 25 1083265843
204 512 1083265950
204 792 1083266029
204 134 1083266081
663 1355 1095317832
997 932 1086167793
932 578 1086168358
932 578 1086168582
932 578 1086168600
997 932 1086168107
571 841 1084145872
344 571 1084145888
1509 344 1084147265
1509 991 1084147351
803 347 1085772184
168 347 1085772755
168 1008 1085772779
271 168 1085773104
803 347 1086332126
681 1073 1083113199
681 1073 1083572154
681 1344 1083572219
681 924 1083572458
681 1344 1083572648
712 726 1084775382
712 204 1084775853
1200 726 1084775930
712 1010 1084776334
709 722 1084997158
1491 328 1083049589
1491 328 1085449165
1491 1273 1085449201
1259 328 1085450018
947 328 1085450652
796 1136 1083621301
796 1136 1083621543
796 1136 1083621562
796 1136 1083621650
796 1136 1084341132
796 897 1084341316
897 796 1084341555
796 897 1084341982
796 1136 1091344134
1136 796 1091344408
796 1136 1091344541
1136 796 1091344680
1537 1678 1084586235
1537 1800 1084586327
1537 1678 1084586425
1678 1537 1084587284
1261 1089 1083658670
1261 1089 1083658849
1691 1758 1084646031
1691 1758 1084646764
1691 1758 1084646886
1691 1758 1084646895
1691 1758 1084684036
15 1758 1084684394
997 1164 1083695705
1164 997 1083696187
1315 1498 1086202490
1315 1498 1086202521
1315 1498 1086203023
1315 1498 1086203282
1593 25 1083918390
1354 535 1084170622
1354 1349 1084170993
1354 535 1084345718
1354 535 1084345848
1354 535 1087177821
535 1365 1087177901
535 1354 1087178043
538 1096 1085820844
538 1354 1085820860
1096 538 1085821994
538 1238 1085822983
1462 405 1083749679
405 1462 1083749968
1462 405 1083750138
405 1462 1083750352
1462 405 1083752768
405 1715 1083752842
328 1715 1083752923
1462 405 1083754169
1462 405 1083925659
1462 405 1084348233
700 405 1084349026
1462 1338 1084349194
405 1462 1084349313
1462 405 1085255243
1715 1462 1085255554
110 405 1085255638
1462 1715 1085255912
1462 405 1085287787
1462 405 1085287925
997 405 1085288050
1462 405 1085288384
700 1777 1091681940
675 54 1082040961
142 544 1084836018
142 1271 1084836235
1097 142 1084836750
1097 1406 1084836804
142 544 1084897829
142 1778 1084898074
1778 142 1084898913
142 1778 1084898914
142 544 1085008273
142 544 1085107271
351 1208 1093225935
1096 246 1082885637
246 1096 1082886392
246 1572 1082886623
1096 246 1082886857
246 1096 1082887484
1096 246 1082888220
1096 213 1082888649
1096 246 1082888938
1610 213 1082888953
800 1767 1086714795
1230 800 1086715352
800 1767 1086730344
800 1767 1086802949
168 528 1083814284
528 151 1083814674
151 528 1083814698
901 151 1083815145
538 845 1082598765
233 1317 1082627395
1287 1476 1088750569
1287 1354 1088750786
1869 1185 1083842674
270 1691 1083061923
270 1691 1083146901
270 997 1083146964
90 270 1083147024
270 90 1083147203
1101 799 1085306779
1101 799 1085306797
1101 799 1085389688
1093 1101 1085389781
1101 799 1085389789
1852 799 1085389868
1101 799 1085431560
538 1701 1085472926
74 208 1083481156
74 208 1083481210
74 208 1083483667
74 208 1083488676
58 353 1086767931
353 58 1086768441
353 205 1086769777
58 353 1086769850
1096 181 1085034444
713 803 1083808132
803 713 1083808715
803 1743 1083808902
803 173 1083809242
902 317 1083148567
902 317 1083203818
224 1289 1083544710
224 1289 1083544839
1576 1289 1083545273
1289 1576 1083545319
503 156 1082517506
1660 1234 1083231316
1543 1524 1084313304
758 1543 1084313522
1524 1543 1084313550
1543 1524 1084313888
357 185 1082663773
298 803 1082758516
298 803 1082758685
1000 653 1084598739
1000 653 1084600100
653 1000 1084600115
1000 653 1084600281
1437 955 1084420743
524 955 1084420861
955 524 1084421009
1437 955 1084421091
1675 414 1086674526
1675 414 1086762025
1675 486 1086762026
1675 414 1086915132
1610 1675 1086915361
1610 1675 1086915362
1610 1675 1086915775
599 97 1083547525
573 726 1087085295
573 726 1087085370
726 573 1087085985
573 726 1087086258
1613 255 1083581083
1613 255 1083581389
119 1613 1083581973
119 1678 1083582331
1613 255 1083581418
1613 255 1083581891
1613 255 1083582996
353 1613 1083583061
353 1092 1083583129
519 353 1083583683
1613 255 1084161424
1613 673 1084161546
1613 673 1084161667
298 1613 1084162137
1613 255 1084161664
1613 255 1084162152
255 1613 1084162152
1613 255 1084162294
955 353 1085453769
955 661 1085454530
353 955 1085455036
1092 353 1085455679
955 353 1085457066
955 353 1085458139
955 1378 1085458177
955 363 1085458200
955 1014 1085458274
1148 61 1083609761
61 1148 1083609814
915 1148 1083610137
1148 61 1083610349
993 1481 1084105330
1481 993 1084105448
621 993 1084105507
993 1481 1084105567
1813 580 1082673946
1813 580 1082673965
1813 69 1082674190
1443 69 1082674346
1488 1027 1085103985
1488 1753 1085104661
1488 1753 1085105182
1488 1753 1085105328
1488 1027 1085122385
1488 1786 1085122792
1879 1786 1085122895
1493 1488 1085123789
1488 1027 1085195295
818 1488 1085195352
65 818 1085195441
1488 1027 1085429629
1027 1488 1085431271
964 1027 1085431496
1488 1027 1085431672
1488 1027 1086600836
1027 1488 1086602652
57 1114 1086457795
57 1114 1089632769
57 1028 1089632843
124 151 1083664408
124 151 1083749889
124 151 1083750227
124 399 1083750489
399 124 1083751093
539 151 1083751563
124 151 1083751235
124 424 1083751458
124 1222 1083751531
1222 1111 1083751556
124 151 1083836294
1222 124 1083836460
124 151 1084005693
399 124 1084006363
399 991 1084006698
124 399 1084006774
124 151 1084184780
151 595 1084185229
151 532 1084185257
522 532 1084185266
124 151 1086338581
124 151 1086339297
955 151 1086339301
1378 955 1086339420
124 151 1086560787
124 399 1086561074
1222 124 1086561483
1222 1243 1086562104
57 119 1083056526
57 119 1083056616
57 119 1083056617
57 119 1083056855
57 119 1087187350
237 119 1087187694
285 237 1087187839
352 57 1087188069
1751 495 1084346197
726 1751 1084346849
1751 495 1084346648
1712 1334 1083836192
1691 255 1083830067
1534 255 1083830873
1534 1335 1083830887
1534 114 1083831199
675 1757 1083455264
1757 675 1083455519
675 1757 1083455566
1348 1757 1083455651
507 745 1083293695
764 782 1084954681
764 807 1084954918
764 782 1084955030
144 782 1084955518
764 782 1084992614
1715 1052 1083003485
1710 675 1084090050
502 675 1084090506
675 502 1084090535
675 1710 1084090631
1710 675 1085207173
675 1710 1085207666
1710 675 1085207957
1710 1840 1085208292
1074 1462 1082685691
1136 1462 1082686022
1462 1136 1082687255
1754 1462 1082687347
1794 1561 1083586031
1794 1561 1083586132
1794 1561 1083586321
273 1561 1083587309
33 1354 1083578893
33 353 1083579094
33 616 1083579111
33 1491 1083579450
33 1354 1083752024
1167 839 1083227879
839 1167 1083228378
1167 839 1083229246
1232 1167 1083232023
538 1382 1083292063
538 1382 1083363532
538 1382 1083366471
538 405 1083366868
538 775 1083367030
1205 858 1085215525
858 1205 1085216180
1205 858 1085216566
858 1205 1085216654
1457 805 1083903861
1457 805 1083904735
1457 805 1084064857
1457 1767 1084064920
807 1857 1086123809
168 632 1086584291
168 1789 1086584448
168 879 1086584524
154 879 1086584767
878 1683 1083301329
69 878 1083302542
1683 878 1083302949
878 1683 1083302961
1121 508 1084461397
1121 508 1084559628
845 508 1084560042
1470 508 1084561727
1121 1846 1084561747
915 1686 1085000612
403 1158 1083734900
403 1158 1083835464
1894 1158 1083835492
1894 23 1083835553
1158 403 1083837315
1705 742 1083224016
742 1705 1083224171
742 1705 1083224257
742 1705 1083224396
61 423 1085090546
508 61 1085091177
61 508 1085091233
151 1334 1083060928
1841 1534 1084610200
1841 1534 1084610300
1534 949 1084610693
1534 408 1084612286
618 798 1084179468
618 57 1084179771
119 57 1084179857
682 119 1084179902
167 1074 1084397902
212 167 1084398577
212 353 1084398603
212 167 1084398962
1864 915 1086328730
1864 915 1086329681
23 700 1083897195
23 666 1083897391
666 23 1083897798
23 666 1083898369
681 1416 1084142355
1416 458 1084142750
1416 681 1084142874
1416 252 1084142948
157 1706 1085470857
157 1706 1085470929
1706 157 1085471025
1706 157 1085471121
1049 90 1083038413
1049 90 1085648080
589 1471 1082847398
655 929 1084688400
655 929 1084688460
655 929 1084688651
655 929 1084688667
655 929 1084903685
929 955 1084904076
684 955 1084904085
684 955 1084904175
1023 885 1084431459
1023 1357 1084431475
1023 885 1084665296
1023 213 1084666947
1023 213 1084667153
1023 1357 1084667201
526 1665 1097909173
1651 526 1097909327
526 1665 1097909363
1651 526 1097909437
526 1665 1098422119
526 1665 1098666669
1651 526 1098667314
1651 526 1098667417
1651 526 1098668543
921 1457 1083323507
921 1481 1083324122
689 1457 1083326529
1457 921 1083326916
475 1097 1083046959
1082 841 1092647071
1729 841 1092648262
1729 1676 1092648574
1082 841 1092726611
1082 1287 1092727308
1082 923 1092727320
1082 923 1092727608
61 156 1083616425
161 1561 1085177342
161 1765 1085177637
318 161 1085178903
706 318 1085180022
161 1561 1085275111
161 1561 1085306598
161 1561 1085525447
1561 1691 1085525571
1561 161 1085525621
1561 1691 1085525644
161 1561 1085606166
867 1561 1085606842
1561 867 1085607271
1561 344 1085607544
161 1561 1085714810
161 62 1085714814
62 1365 1085715117
161 1561 1085715157
161 1561 1085881705
1287 1148 1083574259
1148 1287 1083574456
1134 1287 1083574491
1287 1148 1083574734
1436 357 1083137730
357 1436 1083138272
1436 1698 1083138427
720 357 1083138438
1121 1200 1083914304
20 1168 1083202606
1114 201 1084623378
1288 1319 1085541487
1288 1319 1085541620
1288 1319 1085541886
1288 1319 1085541924
950 885 1084414625
844 950 1084414648
1361 950 1084415205
1332 1361 1084415457
1834 1365 1083215191
708 650 1086669546
878 856 1086766569
878 185 1086767422
878 185 1086767434
1367 878 1086767670
897 1178 1082802453
405 1178 1082802635
897 1178 1082802868
1187 712 1084597060
884 1222 1082444944
884 1222 1082445196
884 1222 1082445420
1222 884 1082445654
884 1222 1083143438
9 1222 1083143659
884 1222 1083144179
1882 9 1083144394
713 597 1083442728
597 713 1083442843
423 597 1083443883
713 597 1083444409
69 1576 1084619526
69 575 1084619990
1576 69 1084620948
69 1576 1085039865
69 1813 1085039924
878 69 1085040396
878 215 1085040516
69 1576 1085359252
1576 69 1085359327
1576 1530 1085359540
1530 1576 1085360449
1406 1401 1084383174
1406 772 1084383205
984 1406 1084384454
984 1874 1084385046
1354 458 1086051494
1354 997 1086052025
168 850 1086664772
1640 850 1086665087
69 168 1086665668
1640 850 1086666680
168 850 1086823897
157 956 1092538545
157 717 1092538871
157 956 1094318963
157 770 1094319482
157 522 1094319657
157 770 1094319797
1093 273 1086242491
1093 1101 1086242516
229 1291 1083801044
1099 11 1082793170
1099 1095 1082793214
11 240 1082793477
1095 135 1082793477
521 52 1082687241
521 52 1082691496
52 521 1082692558
521 52 1082692637
346 521 1082693149
521 52 1082757534
521 52 1082882503
52 521 1082883147
345 521 1082883613
1415 947 1086146191
1415 947 1086241662
521 1335 1083836737
521 505 1083836994
521 1335 1083838433
521 1335 1083838669
1131 716 1083980119
775 716 1083981208
538 716 1083981445
775 716 1083981546
1131 716 1083980580
716 1131 1083980786
758 716 1083981190
716 758 1083981226
946 1837 1083049431
946 1837 1083109467
946 1837 1084343555
946 1815 1084343751
946 1837 1085207933
1750 946 1085208522
151 57 1083727309
233 151 1083729317
931 471 1093983499
931 471 1093983542
931 471 1093983592
471 931 1093984145
125 1437 1084695661
1255 596 1083748299
1255 596 1083749145
1255 398 1083749434
1255 1846 1083749488
1255 478 1083749503
1255 596 1083958502
1255 596 1083958994
1255 596 1085472391
596 438 1085473420
596 1255 1085473581
1255 596 1085473664
1255 596 1086911584
1827 732 1084400418
1284 181 1083022164
1284 181 1083190376
1284 1371 1083190803
1539 1371 1083192223
181 1284 1083192914
1284 181 1085987676
1284 1371 1085987845
1488 1185 1085212238
1488 286 1085212300
1796 1721 1083312554
1796 1721 1083312933
242 1389 1085211667
1389 242 1085211668
1691 1389 1085212036
1691 1389 1085212073
414 1024 1083566542
414 1024 1083713264
414 252 1083713724
1536 1024 1083715553
1536 441 1083715727
1087 217 1084100584
1087 217 1084100656
1087 414 1084100854
414 1488 1084101050
1665 1034 1085557640
1665 435 1085558111
1665 398 1085558694
1665 25 1085558826
1665 1034 1085559028
1665 965 1085559348
1782 1794 1084831864
1782 1794 1084831995
1354 1813 1085604115
1354 977 1085604363
1788 977 1085604559
1771 1354 1085604691
938 85 1082951104
938 85 1082951363
232 85 1082952529
232 85 1082953983
938 85 1082951704
85 938 1082952290
1409 85 1082952351
85 1409 1082952482
1827 1708 1082692567
1864 145 1083736161
1378 145 1083736682
1713 858 1082836277
1713 858 1082836373
1713 183 1082837002
1713 183 1082837644
1713 858 1082839444
858 1576 1082839642
858 1576 1082839643
1713 463 1082840056
1713 858 1083052500
1713 18 1083052500
1713 344 1083052500
344 1713 1083052749
1713 858 1083738188
1713 108 1083738235
1713 108 1083738272
108 807 1083738322
653 803 1083638825
653 1000 1083639527
653 1000 1083639585
653 803 1083642728
653 803 1083642772
653 1000 1083643261
653 803 1083645933
653 803 1083647438
653 1770 1083647530
1462 803 1083649916
1462 1089 1083650061
653 803 1083647971
803 653 1083648373
653 803 1083648762
803 653 1083648855
161 845 1085557071
1122 161 1085557482
473 1122 1085558509
473 1504 1085558625
1823 1222 1082587705
1661 119 1084652754
1661 119 1084653531
1661 119 1084654116
1661 119 1084654126
113 1841 1084862489
1841 113 1084862656
113 1841 1084863730
113 1841 1084863769
1043 113 1084864058
1841 52 1084866960
23 1770 1083036046
345 23 1083039554
1770 23 1083039693
23 1770 1083040032
1788 406 1083481321
1302 248 1086050464
1302 168 1086050791
1302 168 1086051323
1302 528 1086051339
1476 1443 1083090612
890 1443 1083091459
1443 890 1083091586
890 1443 1083091913
1476 1443 1083103114
441 893 1084336206
441 893 1084336215
508 1893 1086590568
508 675 1086590732
508 1605 1086590743
183 675 1086591256
1287 353 1082600409
1287 353 1083586437
1728 757 1084593701
252 1728 1084593901
252 529 1084594000
252 1728 1084594019
286 722 1084577452
286 1738 1084577823
286 1333 1084577941
286 722 1084578035
286 722 1084777521
722 286 1084777948
1462 722 1084778401
1462 543 1084778823
286 722 1084779040
1049 286 1084779505
286 1738 1084779725
286 1738 1084779889
69 1707 1085484412
69 675 1085484714
1111 675 1085484867
26 675 1085485983
252 1437 1083018944
1665 1437 1083019404
385 610 1084954539
385 610 1085015057
385 610 1085989776
385 610 1085989827
1511 715 1084177868
1511 715 1084690350
1511 1493 1084690357
1511 585 1084690376
1511 715 1084911869
1511 715 1084912002
877 1882 1083215706
1882 877 1083215857
1230 263 1083580374
1511 799 1083223844
1511 1582 1083223867
1525 1582 1083226197
1525 1122 1083226312
1757 1400 1083659675
664 1757 1083659862
1757 664 1083659915
664 1757 1083660123
974 1019 1083152042
974 226 1083152063
1203 1019 1083152870
1019 1203 1083153192
897 145 1084949325
157 346 1085710845
346 157 1085710851
521 346 1085711304
521 157 1085711387
757 925 1095397156
757 255 1095397829
255 757 1095398416
757 864 1088390003
757 1114 1088390408
757 1876 1088390507
757 864 1088399395
757 69 1088400065
757 830 1088400147
757 830 1088400170
757 864 1088445958
757 864 1088446043
757 864 1088446200
757 1794 1088446383
757 864 1088446439
757 1774 1088446567
757 864 1088662390
864 118 1088662738
118 864 1088663631
757 864 1088732606
757 1877 1088733149
1506 757 1088733475
1506 270 1088733634
757 864 1088825884
864 757 1088826387
864 757 1088826387
757 864 1088826389
757 864 1088826230
757 599 1088826246
757 864 1088826589
757 1754 1088826793
864 757 1088826965
1754 757 1088827496
757 864 1089073208
757 1794 1089073726
757 1114 1089074603
757 528 1089075738
1389 611 1082961929
1389 611 1082962600
1389 611 1082962656
1389 1259 1082963615
807 1097 1084753959
1097 807 1084755710
1752 173 1083920740
1752 1087 1083920760
173 1752 1083920834
1752 743 1083921128
807 353 1083450159
807 997 1083450196
997 1715 1083450212
1399 807 1083450287
807 353 1083567073
807 353 1084572974
807 1725 1084573725
807 1096 1084573736
807 1725 1084574056
807 353 1089010755
807 764 1089011150
1111 90 1084018001
1060 1111 1084018027
1111 1060 1084018689
1060 1111 1084018879
1111 90 1084765586
1542 1177 1084658595
1542 1177 1084659582
111 1542 1084660881
1542 1177 1084660892
1542 1177 1085087274
1542 1188 1085087504
1542 1188 1085087577
1274 999 1085958676
1274 1529 1085958699
1789 318 1082872392
911 318 1082873922
318 1789 1082874407
318 911 1082874499
151 1576 1082889542
539 151 1082890749
1576 151 1082891662
1576 25 1082891927
151 1576 1082889677
1861 151 1082890192
151 1861 1082890474
858 1576 1082891436
151 1576 1082891353
151 1576 1082892045
151 623 1082892849
757 1576 1082893901
1576 757 1082894515
151 1576 1082893204
25 689 1084661650
1089 689 1084661926
1089 689 1084662154
689 1089 1084662240
91 841 1083492248
91 841 1083716171
841 458 1083716344
1332 841 1083716613
458 1416 1083716714
125 623 1085634990
623 125 1085635413
125 650 1085635532
724 650 1085635546
125 623 1086325934
125 56 1086326041
56 1450 1086326469
56 1660 1086327073
414 1122 1086248499
273 507 1084601640
273 822 1084601765
1896 822 1084601848
