Read data time:  0.130636
Learn transition time:  126.181836
Generate graph time:  0.346519
End-to-end Time:  126.658991
4437 4129 3
595 3522 5
595 3525 5
4023 5065 12
4764 5065 13
3443 1713 7
3979 1713 7
2257 4152 5
2257 25 5
4527 5104 5
5104 1976 8
2605 390 8
3171 390 10
1116 1554 6
3885 1554 7
1116 1554 8
1554 769 8
2930 595 8
2930 595 8
4048 275 12
1362 494 5
559 494 9
1486 3277 9
1486 2460 9
1486 3277 12
1486 1596 12
93 4951 9
3766 4951 9
93 4951 12
93 4951 13
959 4806 3
4806 4379 4
192 422 3
3472 422 6
2519 3402 5
2311 2519 9
435 2456 3
1250 3673 2
3673 320 2
760 164 5
3367 357 5
3367 4982 5
3367 357 6
3367 357 7
2513 1759 6
1759 4413 6
2173 2447 2
2447 1475 2
2173 2447 6
658 2158 12
2158 2728 12
574 3984 2
574 3984 2
880 293 7
4596 293 7
880 293 8
293 880 8
1210 1313 5
1313 1977 5
1210 1313 6
1313 2418 6
3994 4973 9
3994 4973 10
1772 4664 4
4664 1772 6
1772 4664 8
1023 1772 8
805 4156 11
3050 805 13
805 4156 12
4156 3173 13
1669 3869 4
3869 4983 5
1669 3869 7
1669 3869 8
306 4062 12
306 4062 12
4387 1239 3
3956 1239 3
4387 1239 5
1239 4387 5
3993 2797 6
3993 2797 7
3043 260 13
354 4276 7
1266 2139 5
2139 2016 7
3342 1200 6
4929 1200 9
1841 800 8
1841 800 10
1424 4660 11
329 1424 13
1424 4660 13
1424 3209 13
2820 4877 5
2820 3106 5
1350 2766 14
2766 3538 15
2172 4531 7
4531 4559 10
1299 916 3
1299 3421 4
83 3459 7
3459 83 12
1926 4813 5
1926 1795 5
1926 4813 7
4813 116 7
3137 533 13
3137 1897 13
3135 1628 5
3135 4037 6
3135 1628 6
4346 1628 6
5086 2915 13
2915 5086 13
1548 4444 6
4444 3525 6
592 4235 0
1553 4235 0
2117 1696 0
1696 2568 0
1902 1266 5
1266 1902 6
1902 1266 6
1431 1266 8
2562 655 5
2562 2485 5
3269 3316 6
3269 3316 6
3269 3316 8
4018 3269 11
4495 4 8
4 2009 9
4616 4846 7
3829 4616 7
4343 2684 5
2684 1079 6
4343 2684 6
4849 3708 11
4043 4849 12
3255 499 5
3255 3355 6
3255 499 9
499 3636 9
2411 3930 3
3930 2186 4
2755 3693 12
3693 236 13
3978 3547 6
3978 3547 6
3978 3547 8
3547 3491 8
1528 4124 5
1528 165 5
1528 4124 6
250 4455 10
5065 3568 3
5065 3568 7
5065 3568 7
1470 1898 9
1898 2736 10
2178 1701 13
4349 2178 14
3519 2913 12
3188 2913 12
3164 4920 5
4920 1174 5
3164 4920 6
3164 4920 6
4513 3128 7
4513 4850 8
4413 4538 12
4538 4303 14
4620 212 14
4890 348 8
4890 1792 10
3511 462 5
3340 462 6
3324 4337 7
3324 2121 7
985 4711 12
1520 716 5
1520 1727 5
1675 1314 5
1675 4649 5
1085 1291 5
1291 1837 5
1085 1291 6
1291 4408 6
290 1952 12
1952 234 12
290 1952 13
1952 4820 13
3120 1900 5
1900 2634 5
3120 1900 6
3120 4375 6
2921 875 8
875 952 9
2921 875 11
4068 47 6
47 3255 6
4175 4698 5
4175 4066 8
4175 4698 6
4698 3700 6
4644 2997 13
4644 2997 15
131 1378 2
131 1378 6
1006 131 7
652 999 9
2625 652 9
648 144 13
648 3471 14
3492 2816 8
3492 436 8
2389 3760 5
3760 2908 5
2389 3760 6
3760 2908 6
3057 4143 6
60 2332 11
4936 2332 11
1848 642 5
642 3037 5
4328 275 7
275 2403 7
2874 4123 6
4123 2121 6
3713 3943 5
3943 4293 5
4434 2370 6
4434 595 6
4434 2370 7
4434 595 7
824 4199 10
4199 5043 10
569 2935 12
2935 569 15
3831 224 7
1045 3831 8
5014 2537 3
5014 476 12
1285 70 12
4489 1285 12
2051 245 5
245 759 6
3808 2957 14
3808 1950 14
1100 107 9
107 1840 10
4728 1274 4
5060 3446 3
4477 467 6
4079 4477 6
3704 4531 8
2172 4531 11
1445 4351 13
2568 1380 5
1380 3532 5
733 1833 5
1833 1839 5
733 1833 6
3184 1845 9
3184 38 9
2573 408 7
20 2573 7
3595 2446 12
3595 2239 12
3434 653 13
3434 653 13
1817 4812 8
4812 2887 8
3402 250 2
250 2747 2
2915 831 5
596 831 6
2001 1151 8
2001 3838 8
3543 3169 3
3543 576 3
3483 2588 7
3483 2588 8
1980 2054 6
578 2054 6
4111 1737 2
2626 1737 3
2212 3923 5
2212 3923 8
2212 3923 6
3923 2857 8
4550 1761 11
1761 3812 12
4550 1761 12
4550 2110 12
5040 4329 9
4602 5040 10
5040 4329 13
4329 1768 13
3629 2972 5
3629 2972 6
4342 3629 8
3808 3884 1
3884 2992 1
410 2223 5
2223 4110 6
3998 4372 14
3187 2541 5
2541 4674 5
3187 2541 6
2541 4674 7
2243 4426 4
4531 2243 5
2243 4426 8
2243 3692 9
1214 4172 12
4172 1214 14
291 3821 5
291 3865 5
1980 3592 8
2244 1980 8
1984 240 10
3594 1984 11
4123 2898 5
4618 4123 8
4123 2898 7
1728 4153 5
4153 1095 5
1728 4153 6
4153 2668 6
4479 3696 1
4479 3580 1
4520 4557 5
4557 2635 6
4520 4557 6
2267 4520 11
3271 3703 13
3703 1033 13
1397 4408 13
1397 4408 13
4387 4943 12
577 4943 12
3382 3533 7
3382 3958 7
3097 2609 12
3968 3059 6
3968 3013 7
3968 3059 10
3968 3059 10
4236 3056 5
4236 3056 5
4236 3056 7
3056 1780 7
4373 2724 13
2228 2724 13
2135 2428 3
2428 3013 5
4030 1584 7
1046 4030 7
2300 3227 8
2300 3227 8
4916 2781 5
4916 2781 5
4916 2781 8
4916 4672 10
1281 4739 14
4739 2341 14
697 3913 13
2778 697 13
2820 3355 5
222 3355 6
4669 3459 9
2875 974 1
2875 974 1
4088 2556 5
4088 2410 7
4088 2556 7
3986 4088 9
305 4150 6
2981 45 14
2981 4588 15
3133 3715 8
3133 2050 8
4166 1531 13
3297 1531 15
2442 739 7
2819 739 9
2442 739 8
2918 2442 8
1205 1395 13
1395 2866 14
2889 3889 1
3889 1823 4
2889 3889 5
3889 2889 5
1397 4267 5
1393 1397 5
1397 4267 7
4267 1015 7
4036 3255 11
4036 3255 17
2976 5094 5
843 5094 7
2976 5094 7
2976 2996 7
3765 1573 11
4942 1573 12
1041 1002 5
1002 3260 5
1041 1002 7
1041 1002 7
2702 3726 3
2702 1062 3
1580 523 8
523 1580 8
4044 129 5
129 3904 5
4044 129 7
990 4044 7
2947 1778 8
2947 1778 8
4794 3342 2
210 3342 3
5044 1314 7
5044 1314 7
2405 1898 12
2405 1082 12
3076 1801 12
3076 1801 13
705 5098 12
4080 5098 12
3143 2627 0
3143 2627 0
2713 2968 14
3145 2968 14
3163 2455 5
2455 3047 5
3163 2455 7
4953 3163 10
2976 3076 5
1824 3076 5
2976 3076 8
2976 4391 8
1225 4392 12
1225 4392 14
1594 3984 12
2127 4150 14
4150 4229 19
783 3616 7
3616 570 7
1450 1427 14
4447 1450 15
2561 3964 5
2561 3964 5
4011 3900 11
3911 4011 11
4011 3900 12
4011 831 13
906 3341 7
3341 1256 7
4720 3415 8
2337 3415 8
4720 3415 10
3415 2735 10
980 3443 9
2414 980 11
2115 2181 1
2115 3850 1
2115 2181 5
467 2181 7
2963 4006 5
4006 729 5
2963 4006 7
2963 4006 7
2468 2766 5
2766 3538 5
2468 2766 7
2766 3976 8
1481 1940 9
1455 1481 9
1102 2965 8
2965 2424 9
2233 1867 3
1867 2022 3
2943 4681 5
2943 2772 7
97 3199 1
3518 3199 4
97 3199 5
97 3199 5
110 2625 7
110 2625 9
4412 2163 9
530 4412 9
4412 2163 13
2516 3143 12
2516 1207 12
4806 3304 5
1102 3304 5
4806 3304 7
4806 3304 10
3767 1888 5
3767 1888 5
3767 1888 7
1888 3416 8
3247 3233 12
3247 3714 13
3451 241 6
3451 241 8
2854 241 9
1120 2471 12
1120 1856 12
1825 4812 8
1825 4812 12
1825 1116 17
4372 367 13
5094 367 14
2057 2828 12
2057 1970 13
1806 3941 5
3941 4224 5
2572 4034 5
2572 392 5
2572 4034 7
4034 5074 7
1308 3398 6
812 1877 12
1877 4579 13
4492 996 4
996 2464 4
4453 3131 4
4453 1060 5
1508 4170 13
4170 1662 13
4958 2280 9
2280 4958 13
4076 1466 3
4076 3045 4
2100 2245 9
1775 2245 9
2100 2245 13
2245 4392 13
2682 3213 12
864 432 5
864 3355 6
2462 4363 5
2746 4363 8
2462 4363 7
3041 2202 14
2202 2181 14
3212 3652 6
3212 1066 7
94 512 8
947 512 9
94 512 12
2796 94 12
1123 643 5
1123 643 7
1123 1611 7
1145 4489 13
1145 4219 13
2969 4103 9
4082 616 11
4082 5 12
4082 616 13
4082 4217 13
1912 3485 5
1912 1626 6
1912 3485 7
2989 3879 4
5053 2939 12
5053 2507 13
5053 2939 13
2939 619 14
1289 583 5
583 1289 6
1289 583 7
583 2935 9
132 4874 11
132 4936 12
1667 4637 13
3942 2404 11
2404 2403 12
3942 2404 12
727 3942 12
3396 2183 6
2183 3516 7
1143 2870 7
2870 5071 7
1931 3463 9
3463 5096 9
1931 3463 12
3463 1229 12
4531 1889 12
4734 3855 10
3855 1990 10
1165 1311 7
1311 1706 7
1165 1311 8
1424 4063 7
4063 2198 7
4878 1094 9
3729 4761 5
4761 3729 7
309 3453 5
3453 2123 6
3960 4296 8
4296 2084 8
3960 4296 12
3960 2758 13
1266 2046 11
1902 1266 11
4981 2461 8
4981 2461 8
5035 284 13
2328 284 14
83 966 5
769 966 5
2898 4455 10
4455 1821 11
2631 4668 12
4668 438 12
1750 672 6
2303 672 7
4141 3300 5
4141 3940 5
3393 559 8
559 1061 8
1860 2789 12
3013 1860 12
1860 2789 13
2789 927 16
3736 2292 9
1899 2292 9
1166 3472 9
3472 1166 10
1166 3472 11
3472 3834 12
3430 4665 5
4665 3956 5
275 1533 3
1533 275 4
275 1533 7
3039 275 7
2824 2215 5
2215 2307 5
3192 4062 5
4062 4038 6
4939 1577 5
1611 465 5
465 279 5
3384 1026 3
3384 1026 10
3384 1026 5
1026 1782 6
4266 1553 1
1553 4235 1
3940 3041 8
2953 3940 14
3920 1533 8
1533 275 11
3735 2791 4
2791 2529 4
3735 2791 5
4888 2160 7
2160 4857 10
4746 3173 2
2798 4746 3
4885 2787 8
4885 2787 12
4885 2787 12
4668 4514 5
4668 4514 6
4668 4514 8
4514 5038 8
681 612 13
612 4500 13
2906 3422 10
3422 2370 10
3122 4209 11
3122 4209 12
3122 4209 13
1403 3122 15
55 4865 1
322 4865 2
55 4865 2
4865 55 3
1793 2015 4
2975 2015 4
1793 2015 5
2411 1793 5
2943 2513 5
2513 2275 7
391 4406 5
4406 4330 5
2930 877 5
877 4068 9
2930 877 8
2930 1244 9
1311 1287 7
502 1311 8
64 1931 5
64 709 5
64 1931 8
64 1658 8
1492 1254 5
1492 992 6
1492 1254 8
1492 4346 9
2930 730 5
4527 1688 9
4527 1688 9
3318 4515 11
4515 2388 11
3868 4767 5
3553 4767 6
3868 4767 8
705 697 11
1972 697 11
4872 4116 8
2307 4116 12
4170 1999 2
4170 439 2
1008 1539 5
1008 1539 6
1008 1539 8
4691 1008 9
875 150 7
611 2210 2
3134 710 9
1376 4190 9
1376 1784 12
3998 5045 5
3998 4767 9
3998 5045 8
4521 5045 12
2507 1519 5
2507 5104 5
2507 1519 7
1519 3180 7
3426 1314 14
3426 1565 17
551 4764 13
551 4764 14
2874 2084 8
2874 2084 10
2874 2084 10
2084 2874 10
4618 1151 10
4618 4123 10
4618 1151 12
4618 4123 12
4410 4356 4
4356 2007 4
3864 3480 11
4999 3864 11
2538 763 1
4257 763 3
2538 763 3
2538 763 3
1983 1251 5
1240 1251 5
1983 1251 9
3917 263 8
1458 1880 9
707 1458 9
759 4437 1
759 1285 3
4717 1780 8
1780 4717 10
4424 939 13
1627 1417 5
1627 1417 6
1627 1417 9
4973 1188 10
1188 2745 10
4973 1188 11
1188 1611 14
1071 12 13
12 4816 13
2508 4884 11
4884 4695 12
2508 4884 13
2508 1249 13
3736 2058 5
2058 4685 5
2804 393 9
2671 2804 10
2804 393 13
1703 393 13
2234 3721 5
2234 807 7
4274 3020 5
3020 1259 6
4274 3020 9
2570 4274 9
1291 3169 7
1528 1932 1
1932 2935 4
1573 1084 5
1573 3855 5
779 1454 5
1454 5033 6
1591 4851 13
4851 3035 13
864 311 13
2578 864 13
4292 1149 8
4292 1149 9
4292 1149 12
4292 1149 12
4581 3862 13
4700 3862 13
4331 3929 12
568 4331 15
1811 2289 12
1811 2214 14
3863 2526 12
2496 4635 14
2496 4635 14
1228 12 5
1228 979 7
1228 12 9
3289 1228 9
1155 73 5
1155 2186 6
1921 3757 5
3757 2122 5
1921 3757 9
1921 2938 9
3582 1071 9
4215 182 6
182 4809 6
4215 182 7
4215 1528 7
948 1356 4
1356 1158 4
948 1356 7
1356 4604 8
19 2779 5
5072 2779 8
19 2779 9
2779 116 10
2963 992 14
992 2067 15
4343 4429 5
410 4343 11
4343 4429 9
4429 3093 9
1401 1947 5
1401 4851 7
1401 1947 9
3372 1401 10
1541 1343 12
1541 5105 13
2955 3823 3
3823 892 3
1673 1567 13
1567 3963 13
2129 5057 12
3946 2129 12
1028 975 2
975 1988 3
2080 3677 5
2080 3677 7
2080 3677 7
3344 1679 11
4083 3344 14
2346 2604 5
2604 3645 6
3815 1702 6
1936 1702 6
3815 1702 9
1702 3815 9
3040 2085 6
3040 2441 6
4024 729 3
3341 729 3
4024 729 7
729 85 8
2718 882 5
882 4945 5
1265 410 7
188 951 8
4875 4615 7
958 4026 7
450 4026 8
4425 1698 5
4425 4724 9
193 4604 14
4604 1356 16
816 3461 8
3252 1427 5
3757 2244 3
3757 2244 6
576 3757 6
2576 4178 10
2576 4178 10
2576 4178 11
2576 2394 11
2983 4361 11
2354 4361 11
2151 2614 5
2614 289 6
2151 2614 6
2151 153 9
1129 2410 8
1047 1129 8
1 2854 12
1 4378 12
764 2468 9
2468 193 10
4212 3904 7
4212 996 8
4212 3904 9
1574 4212 9
1490 2103 11
1796 2103 11
4248 1730 5
1730 2168 5
4248 1730 6
3903 4368 7
1095 4368 7
3903 4368 8
3903 3459 8
3 2475 4
2475 2789 5
3 2475 7
4871 2475 8
1905 4281 5
4281 1905 6
1905 4281 7
3231 1905 14
538 1006 7
1006 2829 8
1952 4156 8
3412 4156 8
1952 4156 11
4156 3173 11
317 254 11
254 4821 14
317 254 13
254 4821 15
1910 3714 5
1807 1910 8
25 1725 8
5080 25 9
2844 1649 9
1518 2844 9
774 2589 5
774 263 5
774 2589 6
4151 2589 8
4487 838 11
950 2434 8
2715 950 9
248 2139 12
2482 248 12
3344 3939 7
3939 2748 7
3344 3939 8
3939 211 8
674 2336 8
4174 3777 8
3777 572 8
3225 2877 11
3946 3225 13
1750 2982 13
1750 3746 13
606 2571 6
606 4133 7
606 2571 8
2571 268 8
4049 1722 5
1722 66 5
4049 1722 7
1429 1066 8
1066 4730 9
522 5077 4
2007 3260 12
2007 3260 13
3526 1846 5
1363 1846 5
671 858 6
671 858 6
839 556 5
2731 1458 12
2731 1458 13
3713 2838 5
2838 3713 5
2489 3147 8
3955 2489 8
3626 1287 10
1287 3858 10
3951 599 6
3951 972 6
3535 1350 5
3535 1350 6
2072 2653 9
4924 2072 9
2072 2653 12
2653 938 12
201 3521 13
396 1142 4
1142 1994 4
2659 4176 9
2659 3405 12
1554 2134 13
1554 2134 14
3607 2134 16
4966 4540 1
4540 1534 1
561 467 7
467 2753 7
102 518 5
102 518 5
418 945 8
4400 418 8
2063 2175 5
2175 79 5
2503 59 2
2462 59 3
2503 59 6
4664 2503 6
3405 3735 5
1867 3735 5
3478 3607 13
3607 5027 14
3478 3607 14
3607 2134 14
4306 1263 7
1263 788 8
3782 4465 1
173 3782 7
1361 3808 1
1361 4163 1
1361 3808 4
3808 1827 4
4926 4498 7
4579 4926 7
4926 4498 8
4498 1117 12
3996 874 4
3996 3540 4
2128 2612 5
727 2128 5
2128 2612 7
727 2128 7
1868 4661 13
388 1868 13
1478 1419 3
3963 1419 3
2453 4373 10
2453 4373 10
2613 4813 14
2613 5063 15
2293 3874 13
2293 3874 13
1016 4215 12
1016 472 12
3979 3532 2
3979 1413 5
3168 2242 2
2242 1558 3
3978 4943 12
3978 4852 12
1589 567 5
1589 4735 5
1589 567 6
1109 460 14
460 2419 14
4981 3886 9
4981 3462 10
4981 3886 13
3984 3385 6
3280 3385 6
346 3286 11
2639 346 11
680 3174 12
922 680 12
1147 3270 12
1147 22 12
383 2652 4
4975 3842 7
3842 3678 7
3909 1878 12
1878 3204 12
2322 3332 5
3332 4109 5
2322 3332 8
2283 3332 8
4002 916 12
916 1259 12
3940 483 5
483 3940 7
3940 483 8
3901 1453 9
1453 3715 10
1428 3081 4
3081 1739 6
1428 3081 6
1957 1428 6
663 1826 14
1564 915 5
3270 1564 5
4275 59 8
59 1800 8
3591 4485 4
4485 1278 4
3591 4485 7
3591 4147 7
2664 4001 11
4950 4001 11
4641 4655 5
4655 4297 6
4897 2861 4
2467 4897 7
4897 2861 5
2861 3013 6
454 293 12
293 4792 12
668 1231 5
858 4024 5
858 255 5
858 4024 7
4024 1346 8
4196 3250 6
3250 55 6
3197 3259 5
3259 4220 5
4232 21 5
4232 3806 5
4834 2414 3
4834 2414 7
2414 980 8
2514 4382 5
2514 3181 5
2514 4382 6
2514 3181 6
555 4778 12
555 2791 12
3159 1789 3
3159 4553 5
1416 1427 13
3019 1427 15
3354 1100 5
2550 2307 6
2550 2307 7
2550 2307 7
2550 2307 7
1143 3569 5
1143 3569 5
843 1222 10
1222 533 11
4686 4915 13
4915 1771 13
4686 4915 14
1079 4686 14
1433 43 1
43 4228 1
1433 43 2
43 1433 4
4653 4159 1
4653 4159 2
2156 1980 3
1980 4145 3
1619 4095 5
4095 3879 5
2446 2827 6
2827 2446 6
2232 3966 1
2232 3966 3
2232 4363 5
1149 1901 6
1149 1901 6
1668 1954 12
1954 2103 12
43 1396 1
43 1395 5
43 1396 2
43 1395 6
3023 4936 5
3023 4936 7
3023 4936 8
4936 237 9
4052 4999 13
4999 609 13
4052 4999 14
4999 4052 14
1573 438 13
438 1573 17
398 2311 12
2311 3879 12
1925 2518 5
2518 2204 7
1162 1825 5
1162 1825 7
5028 4851 6
4851 4216 6
1258 2073 7
1380 1258 8
10 519 5
519 177 6
10 519 8
519 2563 8
5060 961 7
961 4419 7
4437 1753 5
4437 1753 6
4437 1675 7
853 1294 0
853 1294 1
853 1294 1
51 818 8
1627 1471 6
1627 4061 7
1627 1471 7
1627 3048 7
3721 84 7
84 1037 7
4615 4659 5
2704 3237 10
3237 3 10
3011 2758 5
3011 2758 7
3011 2758 6
2758 1054 6
3388 4924 9
4676 4890 3
4676 4890 4
3348 4676 5
1171 3420 5
3420 552 5
1171 3420 9
3420 3743 10
4946 1105 5
4946 3350 5
3085 1109 12
2858 3085 12
3675 776 6
3675 776 8
3876 3512 13
3512 286 13
1857 3420 5
3420 2035 7
1857 3420 6
3420 4293 6
1342 3540 8
3540 4420 10
466 1303 14
4 2920 5
1249 1619 5
1619 4095 7
1249 1619 9
1619 4095 11
4262 237 5
237 5013 5
1813 1760 5
1760 1813 5
2994 2068 5
333 2994 5
2545 3912 11
3912 646 12
3237 1249 5
3237 1932 5
3237 1249 8
3237 487 8
2814 3653 5
2814 2906 5
2814 3653 9
3653 1788 10
4813 639 8
2948 3862 12
3862 2948 14
4471 3318 5
4402 3318 5
4471 3318 8
3318 2022 9
3034 1038 8
1038 2904 9
1580 4246 13
4207 4444 12
4444 5098 12
1382 1612 5
1444 506 7
72 5058 12
4339 72 12
3056 1401 4
1401 3555 5
3056 1401 5
2093 5033 9
2794 2093 9
3450 1818 12
5016 3450 14
5098 188 12
188 5098 13
1513 3812 5
3812 1086 6
1513 3812 7
3212 974 7
2875 974 7
1053 701 12
4298 720 5
720 3387 7
2660 2104 7
4090 4078 5
3961 4078 5
4090 4078 7
3961 4078 8
3237 1690 12
3076 3237 12
1294 4747 7
1294 4747 7
3863 4946 4
5092 3508 1
1553 5092 1
2318 1115 5
2318 3893 7
1498 1902 10
1498 1902 10
2160 2786 2
2815 2786 4
3452 4842 11
3341 4842 13
3452 4842 13
1823 4842 13
4713 3531 13
3802 4713 14
2282 3706 2
1319 3706 3
1471 1653 5
3903 1653 6
4022 3743 8
3915 3788 5
3788 1802 9
3915 3788 8
3788 1954 9
4183 1768 3
1768 1855 3
4183 1768 4
4329 1768 5
1247 3834 12
3834 2074 16
1247 3834 14
1247 2071 14
2320 4215 5
4711 2320 7
3721 4700 11
4700 4862 11
3721 4700 13
1678 1964 12
1964 2368 12
4827 589 12
1016 2462 3
2961 2462 3
1016 2462 5
2296 3979 5
2296 5104 5
1266 3753 1
1266 3753 3
1266 4746 3
1047 3421 12
628 1047 12
1047 3421 13
1538 1047 13
4469 1914 5
4469 1207 5
4469 1914 6
1914 2175 6
458 2627 13
2627 3750 13
170 3265 0
1089 170 1
2138 2889 6
2138 2744 6
4435 4521 9
1799 4435 9
4655 1181 5
1181 1064 6
2097 4859 4
1910 214 11
776 1910 11
4583 5098 5
5098 188 5
4583 5098 9
5098 2947 10
3047 5073 8
3047 1499 9
3820 2141 5
2141 2468 6
3820 2141 6
2141 1353 6
4117 4232 7
3224 4232 7
3713 1730 6
3713 4836 8
579 72 5
4339 72 5
3025 1392 5
1392 4937 5
3734 3266 2
3734 3266 3
3266 982 3
207 1431 6
360 3027 10
360 3027 11
360 3562 11
252 2946 5
252 2946 6
1344 1449 4
1344 3454 4
1344 1449 5
1344 4749 5
2998 2935 9
4199 4207 3
4199 2398 6
4199 4207 5
3751 3071 5
3751 3071 5
3751 3071 6
3071 41 6
1950 3078 14
3078 3399 14
476 1666 11
1666 1629 11
3549 4588 5
4588 1314 7
3549 4588 7
4588 4784 8
1470 1686 5
1470 1686 6
812 2585 5
812 2585 5
1621 4304 9
1416 832 6
1416 832 8
1416 832 8
832 734 8
3680 1848 9
1848 4641 9
3680 1848 13
4895 3680 14
3119 3528 5
3644 3119 5
1936 2500 8
1936 2500 8
1936 2500 12
803 1936 12
4851 1185 7
4851 2831 7
3532 4537 3
3532 4537 3
4119 895 8
4119 895 8
496 3226 5
2039 4231 9
1299 3065 12
3065 406 12
128 925 12
2053 2708 14
2708 24 17
554 2655 5
554 2655 5
554 2655 7
554 4729 7
3819 2643 5
2643 1904 5
3819 2643 9
2643 3962 9
1780 2075 12
1780 2075 13
2652 2075 13
5014 746 12
4329 3478 5
4329 1976 8
2698 951 5
951 739 8
1840 2327 5
2327 1498 5
1840 2327 8
1840 4223 8
2818 333 5
2818 782 6
272 3109 4
3109 1454 4
272 3109 6
1657 3109 6
4158 3939 12
3939 73 12
5073 396 5
3047 5073 6
2589 2655 13
2655 1447 13
284 935 5
935 1188 5
490 4156 2
4156 490 4
4665 3412 2
3412 2918 2
3933 875 8
3933 875 9
3933 875 12
875 795 12
3016 4595 8
4595 783 8
3016 4595 10
875 4595 10
2674 4014 12
4014 3180 12
2777 1922 8
1922 3181 10
353 1410 4
1410 2796 4
4899 1286 10
1286 4639 11
4899 1286 12
1286 4899 12
205 701 8
1685 205 9
4683 1730 10
3996 3266 9
3996 3266 12
3266 3135 17
1065 4996 8
1213 4996 9
2488 983 8
2488 983 9
230 3472 8
3472 50 8
1619 3765 10
1619 3765 14
430 650 8
650 430 10
3287 1002 8
1002 3260 11
3706 3976 11
3706 627 11
3706 3976 12
1319 3706 13
1931 4489 8
711 1931 11
1806 4540 3
1806 3778 5
650 2101 8
2101 4651 9
1353 469 8
1353 469 8
3879 766 14
3879 4122 14
4390 4596 8
4596 4781 9
1158 3735 7
1158 1436 8
4222 1145 11
1145 335 11
3298 3559 8
3559 1954 8
819 3855 3
4556 819 4
5033 4277 5
5033 3632 5
5033 4277 8
4277 4840 9
422 342 8
342 3724 8
4028 3257 8
3257 1220 9
3838 4351 8
4272 2748 8
4812 4272 8
163 1991 5
163 1991 6
4093 163 7
372 1796 8
1796 58 8
705 2379 12
2379 4206 12
2468 4579 8
2784 1994 12
2784 1994 12
2320 2832 11
2320 2832 12
2320 4303 12
1642 1594 8
4872 1709 13
4872 941 13
2321 1805 9
2321 1805 9
2321 1805 12
2321 1805 13
4335 4943 0
4335 4943 1
4335 4943 3
1650 5106 8
1650 5106 8
1650 5106 12
5106 1650 13
3467 3727 13
3175 3467 16
632 639 8
639 2260 9
1143 1431 7
744 842 9
1622 842 9
3164 4985 8
4985 1849 8
4116 1208 8
2446 1208 10
4116 1208 10
4116 1208 10
3934 2196 4
2196 4091 5
3934 2196 6
4544 3934 6
2401 3443 4
2401 4028 4
3247 1342 8
1342 3540 9
5043 3313 8
3979 5043 9
4334 4065 6
4065 2991 8
695 2845 2
695 2845 6
3084 695 6
3951 1239 8
3951 3531 9
3600 1879 8
454 3380 8
454 3380 8
454 3380 12
1673 3380 14
3752 1533 10
3506 5096 13
1841 3506 13
1149 2992 8
4149 1149 8
4040 817 12
2322 817 14
5107 2175 8
2175 1079 9
3493 626 11
3493 1930 11
2525 1213 11
2525 3862 13
2525 1213 13
1213 2653 14
1341 3851 6
3457 1341 7
4250 1931 11
1931 3463 15
52 3790 12
3790 4460 14
161 937 8
161 275 10
161 937 12
937 1054 12
396 4344 8
4344 4564 8
1930 4686 8
4686 838 8
5060 1749 12
5060 1749 13
1749 851 16
612 4096 3
4096 612 3
397 922 8
397 922 8
397 922 11
4515 397 11
3481 541 8
4043 541 11
341 2076 13
2076 3889 13
1026 2794 8
3934 2603 8
2094 2603 8
4668 1073 12
4779 4668 15
1229 4862 14
4862 3959 16
3117 1004 8
3117 1004 10
4867 3117 11
2448 4100 9
522 4100 11
2079 4120 8
2769 4120 8
2079 4120 12
312 4120 12
4950 1952 8
1952 4455 10
3075 1755 8
2076 1755 9
1781 1121 13
3992 1781 13
2469 2442 9
2442 4900 9
2469 2442 12
2469 2442 12
3044 3434 3
2076 3464 2
4060 4238 8
1276 2082 8
1276 2110 8
2445 966 12
2445 754 13
645 921 12
921 2909 13
3470 1230 8
1230 1471 11
3470 1230 12
3808 1230 16
3651 1193 13
5021 3506 9
5021 3671 13
3927 1354 9
1064 1354 9
3927 1354 13
3927 4024 14
4 4962 8
4455 4770 11
4770 2718 14
4455 4770 13
4770 2718 13
1997 2242 13
1997 1499 14
1997 2242 14
4671 2242 15
2664 3620 8
3620 3789 11
2075 63 8
2075 4079 8
3827 840 8
840 1158 8
848 1908 8
848 1908 12
2770 848 13
3927 1383 8
1008 3812 11
1008 1539 15
3739 1031 8
1031 4938 9
5039 433 8
5039 2183 10
5039 433 12
5039 433 13
1342 3925 12
1342 3925 14
3925 1173 14
998 506 8
998 1212 8
2994 238 12
4784 238 13
4225 2017 8
2476 2074 8
2476 4839 9
1455 2122 4
2122 2410 4
1455 2122 5
1950 2122 6
1535 106 11
1318 4959 8
3518 2700 9
3518 2700 12
586 2700 14
4628 1340 8
4628 1340 8
1755 26 8
1755 2233 9
2105 2889 13
2889 1735 13
2105 2889 14
2105 4778 14
3828 1012 8
1057 3828 8
3828 1012 12
1900 1012 14
2482 4472 8
1611 2482 9
161 1178 8
161 5046 8
400 3128 6
4513 3128 8
3949 1612 11
1612 1895 13
4831 2017 0
2017 3387 0
446 1468 8
1468 4572 8
1473 5019 5
2616 5019 5
1473 5019 7
1473 4413 7
4962 1796 11
4962 1796 13
4962 1796 13
4741 2155 7
1491 4741 7
4620 268 12
4620 268 13
4260 3474 3
645 4260 3
4260 3474 7
4260 3410 7
1261 4216 8
2319 4216 9
2129 3597 12
1359 3597 12
1323 1688 9
1323 5098 9
4020 1781 1
1781 1498 1
4020 1781 2
1781 4432 2
4368 2946 1
