Read data time:  0.110990
Learn transition time:  0.163236
Generate graph time:  0.400522
End-to-end Time:  0.674748
22 1076 1083888926
22 1076 1097538068
22 1076 1097742841
979 1734 1085679158
979 1734 1085687784
979 1734 1085711486
979 1734 1085711866
979 1734 1086246578
979 1734 1086411296
979 1734 1086479932
979 1734 1086516932
979 1734 1086639960
979 1734 1092820589
979 1734 1092964333
979 1734 1092972866
979 1734 1095397305
979 1734 1095579513
979 1734 1096271502
979 1734 1096271640
250 1088 1083146867
250 1088 1083818367
250 1088 1084698852
924 1634 1082872324
924 1634 1082872358
877 230 1083307114
617 696 1083174521
617 696 1083301618
617 696 1092381789
617 696 1095481538
617 696 1095818533
897 8 1083739264
199 1004 1083216541
199 1004 1083460422
199 1004 1083460529
199 1004 1083462069
372 617 1084589415
372 617 1084597105
325 1100 1083176496
1562 308 1092627861
1562 308 1095181331
1562 308 1095352588
1562 308 1095449168
1562 308 1096649720
1562 308 1096734764
1562 308 1096914981
1562 308 1097098736
1562 308 1097210436
1562 308 1097210662
1712 974 1083180464
1712 974 1083181066
1712 974 1083181338
929 621 1087201824
929 621 1087203209
1100 866 1083455221
1100 866 1083460594
94 981 1083392350
450 164 1084096416
450 164 1085639726
1864 646 1091350778
173 619 1083904770
173 619 1083908536
380 1024 1083180920
380 1024 1083181083
380 1024 1083181117
1773 86 1084832991
173 441 1083315828
173 441 1083316750
173 441 1083316924
1459 999 1083180993
1459 999 1083186180
1414 687 1084161665
412 1709 1084773936
412 1709 1084774904
412 1709 1084775802
412 1709 1084776172
412 1709 1084776909
412 1709 1084777179
412 1709 1084777603
412 1709 1084777936
412 1709 1084778289
412 1709 1084778580
412 1709 1084778888
820 1223 1083181040
820 1223 1083186192
125 1424 1083287228
125 1424 1083450322
337 1483 1082937994
1454 453 1083184122
1454 453 1083184217
1454 453 1083184299
1454 453 1083184456
1454 453 1083191490
1454 453 1083218255
1454 453 1083227390
1454 453 1084941765
863 1671 1085182573
863 1671 1085183037
599 1396 1084381951
599 1396 1084383113
599 1396 1084402972
599 1396 1084417958
599 1396 1084428831
630 437 1085551889
1654 59 1083215706
1359 751 1084092337
1359 751 1084177868
1359 751 1084335791
1359 751 1084425606
1359 751 1084601975
1359 751 1084690350
1359 751 1084853416
1359 751 1084911869
1464 1151 1084954539
1464 1151 1085015057
1464 1151 1085989776
1464 1151 1085994233
199 1095 1083664184
199 1095 1083664966
1671 1740 1083186948
708 903 1086998936
1821 827 1082793558
1821 827 1082793622
380 1724 1083188010
1755 1166 1085628312
1329 902 1084668539
1464 1387 1084780734
287 1767 1086773342
685 1009 1083579239
685 1009 1083579450
767 392 1084399976
1208 979 1085793933
1561 914 1083188047
1561 914 1083195994
1561 914 1083196814
1561 914 1083197140
1561 914 1083197758
1561 914 1083197896
1561 914 1083198079
1561 914 1083198967
1561 914 1083199473
1561 914 1083199485
1561 914 1083199748
1561 914 1083200412
1561 914 1084852475
1561 914 1084864349
1561 914 1084914855
1561 914 1084944135
1561 914 1084946227
1561 914 1084946799
1561 914 1084947468
1561 914 1084948035
105 1201 1084655295
105 1201 1084655310
105 1201 1084657318
1225 410 1083394689
1225 410 1083398039
1225 410 1083398216
1225 410 1083398317
1225 410 1083398762
1225 410 1083652810
1225 410 1083652911
1225 410 1083652967
1225 410 1083653020
1225 410 1083653126
1225 410 1083653164
1225 410 1083653216
1225 410 1083653249
1225 410 1083653272
1225 410 1083653335
1225 410 1083653459
1225 410 1083653584
1225 410 1083653794
1225 410 1083653915
1225 410 1083654552
1225 410 1083654785
1225 410 1083654912
1225 410 1083655075
1225 410 1083655097
1225 410 1083655245
1225 410 1083655309
1225 410 1083655406
1225 410 1083655523
1225 410 1083655871
1225 410 1083655951
1225 410 1083656268
1225 410 1083656306
1225 410 1083656388
1225 410 1083656459
1225 410 1083656563
1225 410 1083656606
1225 410 1083656653
1225 410 1083656716
1225 410 1083656749
1225 410 1083656926
1225 410 1083657005
1225 410 1083657026
1225 410 1083657283
1225 410 1083657332
1225 410 1083657369
1225 410 1083657469
1225 410 1083657490
1225 410 1083657560
1225 410 1083657738
1225 410 1083745451
1225 410 1083745722
1225 410 1083745814
1225 410 1083745940
1225 410 1083746003
1225 410 1083746083
1225 410 1083746203
1225 410 1083746377
1225 410 1083746400
1225 410 1083746423
1225 410 1083746442
1225 410 1083746497
1225 410 1083746581
1225 410 1083746664
1225 410 1083747204
1225 410 1083747342
1225 410 1083747548
1225 410 1083747563
1225 410 1083747730
1225 410 1083747751
1225 410 1083747881
1225 410 1083748063
1225 410 1083748096
1225 410 1083748281
1225 410 1083748453
1225 410 1083748539
1225 410 1083748736
1225 410 1083748771
1225 410 1083748805
1225 410 1083749296
1225 410 1083749489
1225 410 1083749673
1225 410 1083749709
1225 410 1083749828
1225 410 1083749962
1225 410 1083750008
1225 410 1083750257
1225 410 1083750480
1225 410 1083750706
1225 410 1083750750
1225 410 1083750773
1225 410 1083750797
1225 410 1083750936
1225 410 1083750994
1225 410 1083751116
1225 410 1083751298
1225 410 1083751474
1225 410 1083751507
1225 410 1084004235
207 767 1088909348
207 767 1088910675
35 794 1083232434
35 794 1083232452
1589 1254 1083833951
1589 1254 1083922970
1249 1076 1086685711
1208 173 1083323554
1208 173 1083463532
1208 173 1083655366
1208 173 1085025360
1208 173 1085106855
1208 173 1085418962
1208 173 1085647872
1208 173 1085647894
1208 173 1085647935
1208 173 1085648074
1208 173 1085648145
1208 173 1085943867
1208 173 1085943891
564 267 1085684943
564 267 1085685444
564 267 1085685563
564 267 1085686400
564 267 1085692444
564 267 1085692805
564 267 1085693469
564 267 1093228383
564 267 1093400495
1638 1263 1082782648
807 874 1084163179
1046 835 1083191103
1046 835 1083323367
1046 835 1083390219
1046 835 1083745985
1046 835 1083834984
1046 835 1084164473
1046 835 1084172698
1046 835 1086151050
1046 835 1086153586
1046 835 1088837328
1046 835 1089008441
446 1753 1085645361
1040 898 1083237456
1040 898 1083296694
1040 898 1083365527
1040 898 1083375357
701 1271 1083468794
308 1387 1084058124
308 1387 1084584775
308 1387 1084655051
308 1387 1084701306
308 1387 1084723761
308 1387 1084847563
1288 1414 1090492195
1293 607 1085716722
450 1473 1083414922
1879 1045 1084083505
59 59 1083045631
59 59 1083236583
59 59 1083649894
59 59 1083926335
59 59 1084053666
59 59 1084066070
59 59 1084087041
59 59 1084160323
59 59 1084181330
59 59 1084181558
59 59 1084529127
59 59 1084530326
59 59 1084618005
59 59 1084618071
59 59 1084685126
59 59 1084739269
59 59 1084745391
59 59 1084755072
59 59 1084755205
59 59 1084755712
59 59 1085642260
59 59 1085642708
1005 1623 1083925416
1005 1623 1083957984
1295 1712 1083191258
488 708 1085977110
488 708 1085977118
1100 1396 1082839951
1508 1396 1083311364
1508 1396 1083388432
1422 1702 1083726367
1422 1702 1083874035
1422 1702 1084309022
1422 1702 1084323650
1304 1477 1084312277
1304 1477 1084331314
603 1703 1084775760
603 1703 1084780675
1654 199 1083191372
1654 199 1083275223
1654 199 1083570958
1654 199 1083637845
1654 199 1083638606
1654 199 1083644450
1654 199 1083719839
1654 199 1084264016
1654 199 1084265120
1654 199 1084394810
1307 341 1082862781
216 1521 1083800710
735 1629 1085089787
735 1629 1085120907
735 1629 1085121153
735 1629 1085121294
735 1629 1085121574
735 1629 1085121701
1054 1704 1086657329
1054 1704 1086677251
1316 1832 1083392872
1316 1832 1083442168
1316 1832 1083472258
1316 1832 1083799259
1316 1832 1083830569
1316 1832 1085705356
1316 1832 1085712520
1316 1832 1086291098
1316 1832 1086296372
1316 1832 1086313211
1208 826 1083193464
1208 826 1083196704
1208 826 1083197060
1208 826 1083197529
1208 826 1083197852
1208 826 1083198016
1208 826 1083198727
1208 826 1083199315
1208 826 1083199644
1208 826 1083200832
1208 826 1084860024
1208 826 1084868374
1208 826 1084934575
1208 826 1084944354
1208 826 1084946443
1208 826 1084947192
1208 826 1084947544
1208 826 1084960394
1291 133 1086551974
1291 133 1086767543
1027 827 1083833622
1027 827 1083973080
1027 827 1084306275
1027 827 1084429066
1505 1371 1083574554
71 525 1084842115
599 1634 1098772497
420 1016 1089505794
420 1016 1089607306
420 1016 1090001310
420 1016 1090081519
420 1016 1090187426
420 1016 1090260444
420 1016 1090282265
420 1016 1090473559
420 1016 1090693942
420 1016 1090861671
420 1016 1091056243
420 1016 1091077159
420 1016 1091129643
420 1016 1091208527
420 1016 1091298621
420 1016 1091382059
420 1016 1091466136
420 1016 1091588628
420 1016 1091594369
420 1016 1091595282
420 1016 1092792606
420 1016 1092806886
420 1016 1092806983
420 1016 1092877205
420 1016 1092890273
420 1016 1092971407
420 1016 1092971830
420 1016 1093839522
420 1016 1093978356
420 1016 1094145687
420 1016 1095107198
420 1016 1096673636
420 1016 1098076734
420 1016 1098322837
420 1016 1098418560
420 1016 1098676245
1582 859 1083356345
1719 208 1083455334
1719 208 1083568540
1719 208 1083825340
1719 208 1083825476
1719 208 1084146130
1719 208 1084316998
1719 208 1084321520
1719 208 1085369854
1724 870 1083663115
1724 870 1084309252
1647 56 1084130996
862 584 1083989630
862 584 1083990022
1100 1783 1084088043
1100 1783 1084134748
1220 845 1083749664
1220 845 1084090477
1220 845 1086706330
1220 845 1086730904
1100 1070 1083236001
1100 1070 1083236576
1100 1070 1083236856
1100 1070 1083237017
1100 1070 1083237065
1100 1070 1083237176
1100 1070 1083237353
1100 1070 1083237424
1100 1070 1083237525
1100 1070 1083237594
1100 1070 1083237719
1100 382 1083237721
1100 882 1083237722
1619 443 1084474367
1619 443 1084528127
1619 443 1084568955
1220 619 1083194665
1220 619 1083194742
1220 619 1083194947
1220 619 1083270976
447 630 1084260118
943 161 1083194781
943 161 1083196964
943 161 1083197082
943 161 1083197401
943 161 1083197519
943 161 1083197789
943 161 1083636746
943 161 1083636963
943 161 1084130844
943 161 1084149029
943 161 1084149269
943 161 1086925153
197 1254 1083226123
906 243 1083655847
906 243 1083659768
906 243 1083660826
197 966 1083405570
197 966 1083405704
197 966 1083405849
197 966 1083405975
197 966 1083406220
197 966 1083440550
197 966 1083440634
197 966 1083441008
197 966 1083490347
197 966 1083490487
197 966 1083652852
197 966 1083726372
197 966 1083752750
197 966 1083838263
197 966 1084922215
197 966 1084942746
197 966 1084943171
197 966 1084943697
197 966 1085642862
197 966 1085684163
197 966 1085691650
197 966 1085700816
197 966 1089261379
1442 959 1084960585
1442 959 1085553702
1442 959 1085570690
1228 156 1083261008
1228 156 1085550851
1228 156 1085552333
1228 156 1085553150
1228 156 1085553675
1228 156 1085554321
1228 156 1085554566
1228 156 1085554822
1228 156 1085555184
1529 1396 1083964726
1579 1414 1083151115
1579 1414 1083151122
1579 1414 1083151307
1339 1592 1085647341
646 197 1083195002
646 197 1083195231
646 197 1083195607
646 197 1083210712
646 197 1083211091
646 197 1083211667
646 197 1083211861
646 197 1083212199
646 197 1083213010
646 197 1083213088
646 197 1083213426
646 197 1083213503
646 197 1083213844
1634 498 1083841380
1634 498 1083880454
1316 372 1085383729
1316 372 1085534361
680 59 1084013457
61 1601 1085682284
32 1832 1083209949
737 1367 1083227549
737 1367 1083290933
898 979 1083040579
898 979 1083040656
898 979 1083040896
898 979 1083041034
898 979 1083041232
898 979 1083041550
898 979 1083041796
898 979 1083042202
902 663 1082619833
15 114 1084102080
15 114 1084135406
15 114 1084175799
1837 696 1083311738
207 1629 1085458039
207 1629 1085458269
392 413 1084863436
107 929 1083386726
107 929 1083387224
1721 1708 1083877564
1721 1708 1083996672
1721 1708 1084309250
336 1811 1083195745
336 1811 1083263184
336 1811 1083264483
336 1811 1083265011
336 1811 1083265462
336 1811 1083265709
336 1811 1083266342
336 1811 1083266820
336 1811 1083267043
336 1811 1083267225
336 1811 1083314803
336 1811 1083314968
16 655 1085613624
646 548 1084856334
673 494 1086300074
1156 1376 1083277603
1208 94 1085177243
149 736 1083383179
736 1492 1083383179
149 736 1083392951
450 1585 1085448675
1169 1606 1083742447
153 1245 1083723183
232 1298 1086937880
232 1298 1086938718
232 1298 1086938880
232 1298 1086938987
232 1298 1086939058
232 1298 1086939078
232 1298 1086939260
232 1298 1086939363
1665 966 1084014725
1665 966 1084014738
1665 966 1084045920
1665 966 1084765658
1585 1592 1095653991
1585 1592 1095975787
718 1476 1085208321
997 835 1084811512
835 1832 1084811515
184 372 1083197654
184 372 1084051286
1068 651 1085652409
610 1740 1085123923
1246 367 1083288609
1161 1841 1083659363
1161 1841 1083659512
1161 1841 1083661102
30 909 1083412150
30 909 1083412309
460 995 1083277830
112 898 1083318240
112 898 1083344445
112 1304 1083344446
1654 1832 1083197850
1654 1832 1083198225
1654 1832 1083198504
1654 1832 1083198894
1654 1832 1083199222
1654 1832 1084008430
1268 1113 1083198442
840 630 1082585468
1144 630 1083199026
1445 407 1091785170
1707 1100 1084587678
1707 1100 1086034866
1563 1634 1085710764
1563 1634 1085712406
1563 1634 1085713466
1207 1337 1083239771
1207 1337 1083295791
209 1115 1083296277
728 1174 1083199076
728 1174 1083489865
728 1174 1083489871
728 1174 1083709102
1483 553 1083577399
501 1389 1085677282
501 1389 1085677851
501 1389 1085678277
1716 1891 1083358855
61 443 1083199210
61 443 1083199370
111 264 1090396163
111 264 1090464225
111 264 1090480417
111 264 1090507770
111 264 1090826684
111 264 1090871442
111 264 1090901902
111 264 1092912543
111 264 1093501260
111 264 1093586950
111 264 1094192776
1815 1377 1087066492
1815 1377 1087066704
1815 1377 1091568541
1371 1340 1083929772
1337 349 1083692831
128 1344 1083880249
1757 1100 1084528626
874 1623 1083199308
1396 147 1083051361
1396 147 1083054553
1396 147 1083055125
1396 147 1083055198
1396 147 1083056373
1396 147 1083056623
1396 147 1083056788
1396 147 1087188277
59 1844 1084143528
59 1844 1084335712
713 1004 1095057886
523 1665 1085422974
523 1665 1085815334
174 1424 1083493779
15 777 1083371301
1166 1329 1086728433
535 564 1083748449
535 564 1083829295
535 564 1083927301
535 564 1083963905
535 564 1084848580
535 564 1085038482
535 564 1085556969
535 564 1085632469
535 564 1085643500
535 564 1085643595
535 564 1085643614
535 564 1085643902
535 564 1085644129
535 564 1085645545
535 564 1085646783
535 564 1085646918
535 564 1085647124
535 564 1085647167
535 564 1085647531
535 564 1085647752
535 564 1085648010
535 564 1085648179
535 564 1085648385
980 1095 1083973916
1093 1393 1084169199
1093 1393 1084288011
1093 1393 1084919386
1093 1393 1085613225
462 523 1090874875
462 523 1090883982
462 523 1090922340
462 523 1090952875
462 523 1090953051
462 523 1090953303
462 523 1090953595
462 523 1090953998
462 523 1090954457
462 523 1090958036
462 523 1090986037
827 1734 1084589527
827 1734 1084591333
827 1734 1084593987
827 1734 1084656258
827 1734 1084735115
835 446 1082870381
88 691 1083201641
1670 1057 1083195163
1670 1057 1083914304
840 684 1083202606
840 684 1083616003
45 73 1089672881
45 73 1089841499
45 73 1090015079
337 566 1085327848
443 797 1083755418
989 308 1085122010
989 308 1085455757
1047 1753 1083202747
1047 1753 1083615755
1047 1753 1084747072
1876 1744 1085000718
1876 1744 1085000939
1876 1744 1085002741
1376 238 1083093802
47 117 1083139925
47 117 1083140090
47 117 1083140197
47 117 1083140320
908 460 1083551461
908 460 1083562306
908 460 1086588247
908 460 1086649397
1758 453 1084322337
1636 1404 1083202937
1636 1404 1083203190
1636 1404 1083203320
1636 1404 1083204717
1636 1404 1083228861
1636 1404 1083228946
1636 1404 1083229045
1636 1404 1083229130
1636 1404 1083229274
1578 344 1084076104
1885 1254 1085546577
148 559 1083296911
662 886 1085220695
662 886 1085220894
1847 304 1085040242
1073 440 1085902318
1073 440 1085902658
1709 1629 1085100098
1709 1629 1085131002
1709 1629 1085194244
443 741 1082794697
443 741 1082794736
443 741 1082794833
443 741 1082795149
443 741 1082795272
443 741 1082795805
443 741 1082796103
1749 1753 1084772370
1749 1753 1084772839
1749 1753 1084773070
1749 1753 1084773283
1749 1753 1084773425
1749 1753 1084773568
1749 1753 1084773779
1749 1753 1084774188
1749 1753 1084774442
1749 1753 1084774511
1749 1753 1084774710
1749 1753 1084774880
1749 1753 1084775306
1749 1753 1084775539
1749 1753 1084775680
1749 1753 1084775959
1749 1753 1084776310
1749 1753 1084776514
1749 1753 1084776730
1749 1753 1084776969
1749 1753 1084777382
1749 1753 1084777706
1749 1753 1084777811
1749 1753 1084836557
1749 1753 1085100612
781 1697 1085455345
1623 751 1083303115
1623 751 1085447748
1623 751 1093247424
1623 751 1093247430
1623 751 1093247433
114 1154 1083203084
777 1034 1083872458
907 550 1083203199
907 550 1083206863
907 550 1083207048
907 550 1083410168
1654 680 1085565510
1654 680 1085630984
1654 680 1085685347
1654 680 1085685483
1654 680 1085727232
56 696 1085119159
56 696 1085120912
56 696 1085121200
56 696 1085121722
56 696 1085121949
56 696 1085122474
56 696 1085123140
56 696 1085123741
56 696 1085123994
56 696 1085125057
56 696 1085208368
56 696 1085545190
56 696 1085605791
56 696 1085621024
56 696 1085629202
56 696 1085629803
56 696 1085631939
56 696 1085632842
56 696 1085984920
56 696 1085985753
56 696 1085986047
56 696 1085986240
56 696 1085986487
1070 1440 1083900063
1070 1440 1083901675
1070 1440 1083902275
1070 1440 1083924232
1070 1440 1083925255
1070 1440 1083925853
1070 1440 1084051326
1070 1440 1084051358
1070 1440 1084321888
1070 1440 1084346391
1070 1440 1084434378
1070 1440 1084435806
1070 1440 1084560324
1070 1440 1084682644
1070 1440 1084689433
1070 1440 1084761997
1070 1440 1084762347
1070 1440 1084781054
1070 1440 1084782615
1070 1440 1084914930
1070 1440 1085386611
1070 1440 1085387027
1070 1440 1085387529
154 704 1084829934
154 704 1084830234
331 1747 1083564509
331 1747 1083565296
331 1747 1083658183
1068 344 1083203297
1068 344 1083207011
61 929 1085649969
1473 929 1083203733
529 347 1086304389
565 606 1085606409
565 606 1085607502
1764 1708 1083889664
1764 1708 1083957098
705 1432 1083205607
705 1432 1083206032
705 1432 1083206084
705 1432 1083215223
705 1432 1083215863
705 1432 1083216517
705 1432 1083217388
705 1432 1083217998
705 1432 1083218187
705 1432 1083305797
705 1432 1083306877
705 1432 1083308624
705 1432 1083366972
705 1432 1083743186
705 1432 1083751475
705 1432 1084091535
705 1432 1084868883
705 1432 1084942125
705 1432 1084942765
705 1432 1084942795
705 1432 1084943883
705 1432 1084944026
705 1432 1084944439
705 1432 1084944458
705 1432 1084944769
705 1432 1084945271
705 1432 1084945293
705 1432 1084946034
705 1432 1084946053
705 1432 1084946164
705 1432 1084946364
705 1432 1084946423
705 1432 1085464792
705 1432 1085464839
1438 1371 1083899116
1196 1888 1084268107
1196 1888 1084298512
1196 1888 1084329077
1822 793 1084600116
1822 793 1084666496
1822 793 1084666611
1822 793 1084666936
640 1312 1083318196
640 1312 1093587224
640 1312 1093714164
640 1312 1093904524
640 1312 1094072357
640 1312 1094108766
71 500 1083398827
71 500 1083556828
71 500 1083556837
71 500 1088134291
535 1034 1088642803
535 1034 1088665168
535 1034 1088732141
535 1034 1088765551
1483 981 1086245695
1483 981 1086247000
1882 1692 1085727480
460 1801 1083716114
460 1801 1083725421
460 1801 1083737675
460 1801 1084556621
460 1801 1084937287
71 1798 1084610239
1396 3 1084177570
874 1100 1085934583
1208 56 1083206638
1208 56 1083229823
601 1705 1084340119
1469 308 1083657371
886 394 1090302244
886 394 1090374237
1754 540 1085790250
679 1019 1084607419
679 1019 1084867318
679 1019 1084931529
679 1019 1086286639
1849 704 1082808093
460 238 1084659870
308 1203 1086851767
524 337 1084681192
524 337 1085033708
524 337 1085646142
914 1760 1083900532
914 1760 1083900538
1231 206 1083739725
1614 608 1085044461
258 1877 1083294641
258 1877 1083310483
94 1877 1083310486
258 1877 1083345802
258 1877 1083833604
258 1877 1083886122
258 1877 1083903641
258 1877 1095052769
1765 1669 1085875823
1765 1669 1085993398
650 1389 1083654583
1837 108 1083605197
1837 108 1083657440
1837 108 1084672230
1837 108 1084677181
1837 108 1084684103
1837 108 1084774174
88 1293 1085644143
1232 337 1084062984
1254 450 1085905154
1254 450 1086224625
1254 450 1086371338
877 429 1083211462
877 429 1084557486
787 94 1082598765
136 842 1083814284
710 349 1086075162
1717 1169 1085527290
238 1867 1083662384
238 1867 1083662450
238 1867 1083662485
238 1867 1083662614
238 1867 1083662717
238 1867 1083662894
238 1867 1083662910
238 1867 1083662995
238 1867 1083663214
238 1867 1083663290
238 1867 1083663335
238 1867 1083663559
238 1867 1083663696
238 1867 1083907711
238 1867 1085085611
238 1867 1085085661
238 1867 1085085755
238 1867 1085085833
238 1867 1085085905
238 1867 1085085940
1012 938 1084763580
1012 938 1085767946
1012 938 1086051697
1012 938 1086052527
1450 151 1084349326
1852 1339 1083211552
1852 1339 1083211681
1852 1339 1083211874
1852 1339 1084873462
1852 1339 1084952183
548 502 1083211820
548 502 1083286808
548 502 1083289825
548 502 1083292222
548 502 1083734503
548 502 1083734800
548 502 1083834927
548 502 1083835116
548 502 1083835241
548 502 1083835452
548 502 1083835784
548 502 1083919044
548 502 1083994494
548 502 1083994501
548 502 1084011779
548 502 1084392722
902 1292 1083212068
443 1337 1086079613
924 6 1083212880
924 6 1085013363
72 342 1088361815
72 342 1088440319
59 1353 1083756130
1010 377 1085042032
602 1136 1083288635
602 1136 1083292146
602 1136 1083301289
602 1136 1083318885
672 1396 1086748893
672 1396 1088495878
169 117 1083214560
169 117 1083215832
1612 12 1083612161
1612 12 1084769111
1396 535 1083214804
1396 535 1083226840
1396 535 1083227182
1396 535 1083227796
1396 535 1083228241
1396 535 1083228381
1396 535 1083229162
1396 535 1083230938
1396 535 1083231891
862 464 1085123062
105 687 1083666230
105 687 1083667131
105 687 1083671038
105 687 1083671331
105 687 1083671660
105 687 1083672544
105 687 1083674155
105 687 1083674539
105 687 1083675320
105 687 1083675437
105 687 1083675813
105 687 1083676543
105 687 1083676560
105 687 1083676849
105 687 1083677414
105 687 1083741374
105 687 1083745666
105 687 1083753683
105 687 1084268094
105 687 1085013935
105 687 1085025087
105 687 1085519877
1585 445 1084131470
169 615 1083787571
1201 73 1082858779
1201 73 1082866818
641 1583 1086722615
641 1583 1086762553
641 1583 1086827279
641 1583 1088717626
641 1583 1088820301
1636 1246 1083359521
1636 1246 1083385372
1849 1740 1083150819
184 87 1083862176
1387 1396 1083215393
1387 1396 1083216169
151 1459 1083215561
151 1459 1083226600
151 1459 1083227344
151 1459 1083227927
151 1459 1083231903
151 1459 1083232820
151 1459 1083233580
151 1459 1083261574
151 1459 1083310709
1633 689 1085489934
1633 689 1085495269
1633 689 1085496155
1633 689 1085496170
1633 689 1085502424
1633 689 1085564277
1633 689 1085565878
1633 689 1085566383
1633 689 1085566771
1633 689 1085567199
1633 689 1085567227
1633 689 1085567337
1633 689 1085567356
1633 689 1085567901
1186 327 1084328116
1209 33 1083412730
12 1548 1089790064
416 529 1084170710
958 1201 1083217055
255 184 1083743901
255 184 1083743941
255 184 1083781844
858 1852 1084061153
243 45 1083288461
243 45 1083289697
243 45 1083292410
243 45 1083319430
243 45 1083320892
243 45 1083321354
243 45 1083322031
243 45 1083833037
243 45 1084765733
997 1169 1083832733
367 435 1083736110
660 1371 1082750393
660 1371 1086707972
1212 1636 1083613281
979 705 1097036537
979 705 1097036899
979 705 1097037097
979 705 1097037398
1157 1635 1089339357
1770 863 1086247491
1337 612 1084008614
1337 612 1084170695
1208 681 1092891312
1208 681 1092978696
681 1828 1086755419
289 17 1083218884
112 255 1092431613
646 460 1084017531
646 460 1084046201
646 460 1084150796
646 460 1084323466
65 94 1084786219
129 88 1091698073
1850 1450 1083294290
1850 1450 1085445654
59 169 1085089453
59 169 1085101684
59 169 1085103112
59 169 1085103695
59 169 1085104048
59 169 1085106117
59 169 1085106632
59 169 1085107050
59 169 1085107705
59 169 1085110658
59 169 1085123376
59 169 1085123722
59 169 1085124844
59 169 1085179163
59 169 1085500962
59 169 1085592453
59 169 1085611171
59 169 1085612801
59 169 1085635331
59 169 1085647131
59 169 1085650599
59 169 1085650640
59 169 1085651066
59 169 1085651703
59 169 1085651806
59 169 1085812141
1839 1393 1083054880
1511 1242 1083834530
938 70 1083877828
787 1010 1083220177
1337 1288 1085548895
169 321 1083220671
169 321 1083220675
169 321 1083220675
169 321 1083229875
169 321 1083232426
169 321 1083240046
169 321 1083268418
169 321 1083274366
169 321 1083274538
169 321 1083278365
169 321 1083321389
1166 816 1084941665
1166 816 1084999323
1166 816 1085028403
1166 816 1085088946
1166 816 1085415972
1166 816 1085458236
1203 646 1085648699
760 529 1085088532
1492 1241 1086766491
1492 1241 1086766512
1492 1241 1086766517
1363 1166 1085474229
1363 1166 1085474268
529 1102 1083222059
529 1102 1083222067
774 581 1083754453
840 1169 1083045343
840 1169 1083049398
840 1169 1083211062
840 1169 1083223638
840 1169 1083224744
1796 1169 1083224744
840 1169 1083225668
840 1169 1083226088
840 1169 1083227216
840 1169 1083228343
840 1169 1083229698
840 1169 1083232586
840 1169 1083355681
840 1169 1083573593
840 1169 1083624388
840 1169 1083788980
840 1169 1084097720
840 1169 1084469566
840 1169 1084568513
840 1169 1085363085
512 1100 1085693911
1136 443 1083363467
1136 443 1083364215
1329 1401 1086885220
1837 1144 1083828312
1837 1144 1083829377
1837 1144 1084847429
380 981 1083857515
380 981 1084062648
684 623 1083660890
1068 1767 1083722443
838 1065 1084314659
838 1065 1086059344
251 1459 1083201731
251 1459 1083615922
1241 938 1085263625
1241 938 1085266673
1241 938 1085267040
1241 938 1085267151
1241 938 1086149899
1241 938 1086153220
1241 938 1086234977
1241 938 1086661612
1241 938 1086663560
1241 938 1086671517
1241 938 1086673103
1241 938 1086677428
1387 128 1084164404
357 531 1084099565
357 531 1084180884
357 531 1084186079
1012 1665 1084166659
1012 1665 1084169250
1012 1665 1084174132
1012 1665 1084174871
337 137 1084862851
882 1578 1085537094
882 1578 1085630060
674 1553 1083566542
1521 1571 1083293908
1521 1571 1083355214
1521 1571 1083754685
376 59 1085435052
376 59 1085515301
929 61 1083222749
929 61 1083231455
929 61 1083231674
929 61 1083233829
929 61 1083234230
929 61 1083234249
929 61 1083575824
929 61 1083831616
929 61 1085025829
929 61 1085026018
201 414 1083752435
1864 1134 1083238807
1864 1134 1083317029
1521 115 1083583823
1340 1377 1084129352
1340 1377 1084168552
1340 1377 1084169747
211 173 1088829503
211 173 1088829738
211 173 1088829918
71 105 1083619312
71 105 1083694959
1515 1201 1084809643
184 903 1082789421
1268 410 1084260625
1268 410 1084261431
1268 410 1084689688
620 976 1083201663
1783 1264 1083222839
1783 1264 1083306505
1783 1264 1083306788
188 1332 1085557690
1383 909 1083222937
1383 909 1083224009
1383 909 1083230307
1383 909 1083231106
1383 909 1083231590
1383 909 1083232875
1383 909 1083233405
1383 909 1083233878
1383 909 1083234303
1383 909 1083234656
1383 909 1083236193
1383 909 1083237302
1383 909 1083238993
553 967 1083223010
553 967 1083223894
553 967 1083224686
553 967 1083224888
553 967 1083226513
553 967 1083227780
553 967 1083229086
553 967 1083229327
553 967 1083229671
553 967 1083230557
553 967 1083230929
553 967 1083232727
553 967 1083232817
553 967 1084305357
1571 1351 1083989126
267 197 1084325520
267 197 1084325520
267 197 1084337758
267 197 1084350922
267 197 1084396787
391 1401 1083672924
391 1401 1083925450
391 1401 1084609753
884 1473 1083223298
884 1473 1083224246
884 1473 1083317585
1166 394 1086329440
589 943 1084177949
589 943 1084178784
589 943 1084178956
589 943 1084179071
589 943 1084180058
1323 799 1083844830
1195 17 1083223357
1195 17 1083224433
1195 17 1083311793
981 646 1093885293
981 646 1093885403
981 646 1093914485
981 646 1093919334
981 646 1093920338
1839 957 1084077778
1839 957 1084150525
1839 957 1084151272
1839 957 1084158290
1839 957 1084583482
1263 1758 1083649948
1388 1151 1083228706
1388 1151 1083286676
244 450 1087203073
1719 309 1084347924
1719 309 1084426959
1719 309 1084608970
1719 309 1085128790
680 864 1083468987
